track_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Artist
Private Landing (feat. Justin Bieber & Future),3,2023,2,23,1190,0,105062254.0,29,3,18.0,0,19.0,137,C#,Minor,84,44,67,8,0,11,6,Don Toliver
Private Landing (feat. Justin Bieber & Future),3,2023,2,23,1190,0,105062254.0,29,3,18.0,0,19.0,137,C#,Minor,84,44,67,8,0,11,6,Future
Private Landing (feat. Justin Bieber & Future),3,2023,2,23,1190,0,105062254.0,29,3,18.0,0,19.0,137,C#,Minor,84,44,67,8,0,11,6,Justin Bieber
Privileged Rappers,2,2022,11,4,1007,0,112436403.0,6,5,3.0,0,0.0,144,F,Major,93,62,61,0,0,12,20,Drake
Privileged Rappers,2,2022,11,4,1007,0,112436403.0,6,5,3.0,0,0.0,144,F,Major,93,62,61,0,0,12,20,21 Savage
Problemï¿½,2,2021,10,22,1517,0,209768491.0,42,7,15.0,0,4.0,92,D,Minor,73,37,74,28,0,14,6,Alvaro Diaz
Problemï¿½,2,2021,10,22,1517,0,209768491.0,42,7,15.0,0,4.0,92,D,Minor,73,37,74,28,0,14,6,Rauw Alejandro
Prohibidox,1,2022,9,13,1473,12,185392587.0,25,36,25.0,1,0.0,180,C#,Minor,65,52,80,5,0,6,25,Feid
Punto G,1,2022,11,4,1985,35,381161027.0,34,26,37.0,5,1.0,92,B,Minor,75,55,76,25,0,10,15,Quevedo
Purple Hearts,3,2022,5,13,2308,0,76831876.0,7,0,7.0,0,0.0,138,D#,Minor,57,71,82,19,0,15,29,Kendrick Lamar
Purple Hearts,3,2022,5,13,2308,0,76831876.0,7,0,7.0,0,0.0,138,D#,Minor,57,71,82,19,0,15,29,Ghostface Killah
Purple Hearts,3,2022,5,13,2308,0,76831876.0,7,0,7.0,0,0.0,138,D#,Minor,57,71,82,19,0,15,29,Summer Walker
Pussy & Millions (feat. Travis Scott),3,2022,11,4,1930,0,191333656.0,24,8,17.0,0,1.0,122,E,Minor,75,45,63,6,0,35,12,Drake
Pussy & Millions (feat. Travis Scott),3,2022,11,4,1930,0,191333656.0,24,8,17.0,0,1.0,122,E,Minor,75,45,63,6,0,35,12,Travis Scott
Pussy & Millions (feat. Travis Scott),3,2022,11,4,1930,0,191333656.0,24,8,17.0,0,1.0,122,E,Minor,75,45,63,6,0,35,12,21 Savage
QUEMA,3,2023,7,13,437,31,11599388.0,17,29,26.0,3,208.0,97,C#,Major,79,92,89,5,0,6,5,Sog
QUEMA,3,2023,7,13,437,31,11599388.0,17,29,26.0,3,208.0,97,C#,Major,79,92,89,5,0,6,5,Ryan Castro
QUEMA,3,2023,7,13,437,31,11599388.0,17,29,26.0,3,208.0,97,C#,Major,79,92,89,5,0,6,5,Peso Pluma
Que Vuelvas,2,2022,12,9,763,26,2762.0,21,110,21.0,9,71.0,162,A#,Major,49,78,64,19,0,11,4,Carin Leon
Que Vuelvas,2,2022,12,9,763,26,2762.0,21,110,21.0,9,71.0,162,A#,Major,49,78,64,19,0,11,4,Grupo Frontera
Queencard,1,2023,5,15,451,33,96273746.0,10,126,7.0,0,148.0,130,E,Minor,82,69,83,3,0,27,5,(G)I-DLE
Question...?,1,2022,10,21,1608,0,223064273.0,10,3,12.0,0,0.0,109,G,Major,75,11,50,20,0,30,17,Taylor Swift
"Quevedo: Bzrp Music Sessions, Vol. 52",2,2022,7,6,8506,45,1356565093.0,94,65,164.0,14,176.0,128,D,Major,62,55,78,1,3,23,4,Bizarrap
"Quevedo: Bzrp Music Sessions, Vol. 52",2,2022,7,6,8506,45,1356565093.0,94,65,164.0,14,176.0,128,D,Major,62,55,78,1,3,23,4,Quevedo
Quï¿½ï¿½ Ago,2,2022,10,20,660,15,236857112.0,19,59,18.0,5,52.0,98,B,Major,73,88,57,56,0,5,2,Yuridia
Quï¿½ï¿½ Ago,2,2022,10,20,660,15,236857112.0,19,59,18.0,5,52.0,98,B,Major,73,88,57,56,0,5,2,Angela Aguilar
Quï¿½ï¿½ Mï¿½ï¿,2,2021,1,28,8087,0,720825549.0,92,34,131.0,0,0.0,102,G#,Major,89,77,82,3,0,17,11,J Balvin
Quï¿½ï¿½ Mï¿½ï¿,2,2021,1,28,8087,0,720825549.0,92,34,131.0,0,0.0,102,G#,Major,89,77,82,3,0,17,11,Maria Becerra
RAPSTAR,1,2021,4,9,4731,0,797402345.0,141,12,78.0,0,0.0,81,F#,Major,79,44,54,41,0,13,24,Polo G
REMIX EXCLUSIVO,1,2023,3,17,1235,9,117206995.0,20,8,15.0,0,6.0,87,F,Minor,65,71,56,4,0,15,20,Feid
RUMBATï¿½,1,2022,3,25,1264,0,157990698.0,20,4,52.0,0,1.0,95,D#,Minor,69,90,91,6,0,35,4,Daddy Yankee
Radio,1,2011,1,1,9389,46,284819874.0,24,122,282.0,3,368.0,150,D,Major,42,20,86,21,0,9,9,Lana Del Rey
Raindrops (Insane) [with Travis Scott],2,2022,12,2,880,0,110649992.0,3,7,10.0,0,0.0,112,G#,Major,80,15,54,9,0,38,5,Travis Scott
Raindrops (Insane) [with Travis Scott],2,2022,12,2,880,0,110649992.0,3,7,10.0,0,0.0,112,G#,Major,80,15,54,9,0,38,5,Metro Boomin
Rara Vez,2,2023,2,8,893,38,248088961.0,19,23,24.0,3,88.0,120,F,Minor,84,96,71,18,0,34,17,Taiu
Rara Vez,2,2023,2,8,893,38,248088961.0,19,23,24.0,3,88.0,120,F,Minor,84,96,71,18,0,34,17,Milo j
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",2,2023,6,21,871,32,66902503.0,25,59,32.0,5,88.0,128,B,Major,78,59,65,10,0,26,5,Rauw Alejandro
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",2,2023,6,21,871,32,66902503.0,25,59,32.0,5,88.0,128,B,Major,78,59,65,10,0,26,5,Bizarrap
Red Ruby Da Sleeze,1,2023,3,3,1168,0,81419389.0,45,11,20.0,0,21.0,98,C#,Major,70,29,73,12,0,11,26,Nicki Minaj
Reminder,1,2016,11,25,6518,17,684675814.0,45,85,238.0,1,47.0,160,G#,Major,71,40,50,16,0,16,22,The Weeknd
"Residente: Bzrp Music Sessions, Vol. 49",2,2022,3,3,461,0,94616487.0,7,11,13.0,0,0.0,71,C#,Minor,59,70,74,56,0,11,40,Residente
"Residente: Bzrp Music Sessions, Vol. 49",2,2022,3,3,461,0,94616487.0,7,11,13.0,0,0.0,71,C#,Minor,59,70,74,56,0,11,40,Bizarrap
Revenge,1,2017,8,25,3600,11,1022258230.0,7,0,203.0,0,2.0,140,B,Minor,75,18,25,78,0,11,26,XXXTENTACION
Rich - Interlude,1,2022,5,13,1103,0,41210087.0,0,0,0.0,0,0.0,104,G,Major,44,74,42,88,0,9,9,Kendrick Lamar
Rich Flex,2,2022,11,4,4657,18,573633020.0,84,84,42.0,0,23.0,153,B,Minor,56,42,52,5,0,36,24,Drake
Rich Flex,2,2022,11,4,4657,18,573633020.0,84,84,42.0,0,23.0,153,B,Minor,56,42,52,5,0,36,24,21 Savage
Rich Spirit,1,2022,5,13,3486,0,173702135.0,20,10,33.0,0,0.0,96,A#,Minor,85,41,43,39,0,12,21,Kendrick Lamar
Right On,1,2022,4,8,1116,0,101780047.0,31,9,15.0,0,1.0,166,D,Major,70,22,61,2,0,10,34,Lil Baby
Riptide,1,1975,1,1,31123,55,2009094673.0,300,65,36.0,1,0.0,102,C#,Major,48,50,73,43,0,15,4,Vance Joy
Rockin' Around The Christmas Tree,1,1958,1,1,14994,0,769213520.0,191,168,206.0,0,2.0,140,G#,Major,70,85,41,71,0,45,5,Brenda Lee
Rolling in the Deep,1,2010,11,29,35684,6,1472799873.0,195,125,36.0,2,78.0,105,G#,Major,73,52,76,13,0,5,3,Adele
Romantic Homicide,1,2022,7,20,2335,23,681583126.0,82,55,50.0,0,9.0,132,F#,Major,56,20,55,45,1,32,3,d4vd
Rosa Pastel,2,2023,2,2,200,4,90025258.0,8,77,2.0,1,1.0,123,G,Minor,70,86,68,24,0,11,4,Jasiel Nuï¿½ï¿½ez
Rosa Pastel,2,2023,2,2,200,4,90025258.0,8,77,2.0,1,1.0,123,G,Minor,70,86,68,24,0,11,4,Peso P
Rumble,3,2022,1,17,2849,0,78489819.0,39,45,27.0,0,1.0,140,C#,Minor,81,6,84,5,23,6,6,Skrillex
Rumble,3,2022,1,17,2849,0,78489819.0,39,45,27.0,0,1.0,140,C#,Minor,81,6,84,5,23,6,6,Flowdan
Rumble,3,2022,1,17,2849,0,78489819.0,39,45,27.0,0,1.0,140,C#,Minor,81,6,84,5,23,6,6,Fred again..
Run BTS,1,2022,6,10,736,0,330881149.0,5,132,17.0,0,3.0,77,G#,Major,72,70,82,2,0,4,17,BTS
Run Rudolph Run - Single Version,1,1958,1,1,8612,0,245350949.0,120,30,52.0,0,1.0,152,G,Minor,69,94,71,79,0,7,8,Chuck Berry
Running Up That Hill (A Deal With God),1,1985,9,16,21811,0,1024858327.0,117,1,676.0,3,0.0,108,A#,Minor,63,20,55,72,0,6,6,Kate Bush
Rush,1,2023,7,13,864,78,22581161.0,71,135,50.0,1,294.0,126,F,Minor,74,35,84,0,0,11,6,Troye Sivan
S-Class,1,2023,6,2,290,19,65496046.0,9,101,5.0,0,73.0,105,F,Minor,89,67,78,9,0,7,33,Stray Kids
S91,1,2023,7,14,525,41,16011326.0,34,115,39.0,6,216.0,128,C#,Minor,86,42,72,59,0,9,19,Karol G
SABOR FRESA,1,2023,6,22,250,26,78300654.0,16,149,10.0,5,168.0,130,G,Minor,79,96,86,9,0,9,9,Fuerza Regida
SLOW DANCING IN THE DARK,1,2018,9,12,10211,0,1122364376.0,38,79,65.0,0,1.0,89,D#,Major,52,28,48,54,1,19,3,Joji
SNAP,1,2022,3,19,3202,18,726307468.0,148,80,226.0,24,0.0,170,C#,Major,56,53,64,11,0,45,6,Rosa Linn
SORRY NOT SORRY,2,2023,3,31,709,0,58473276.0,8,1,13.0,0,0.0,96,F#,Minor,48,50,80,40,0,37,20,Tyler
SORRY NOT SORRY,2,2023,3,31,709,0,58473276.0,8,1,13.0,0,0.0,96,F#,Minor,48,50,80,40,0,37,20,The Creator
SOS,1,2022,12,9,827,0,73981293.0,6,18,1.0,0,0.0,119,G,Minor,51,51,66,67,0,9,23,SZA
SPACE MAN,1,2022,2,22,1329,0,54682594.0,42,51,32.0,0,0.0,80,B,Major,47,33,83,18,0,10,5,Sam Ryder
SPIT IN MY FACE!,1,2022,10,31,629,14,303216294.0,32,3,9.0,0,0.0,94,G#,Major,73,65,79,5,2,11,6,ThxSoMch
STAR WALKIN' (League of Legends Worlds Anthem),1,2022,9,22,2616,0,332506354.0,113,17,208.0,0,192.0,142,D,Minor,64,31,72,15,0,9,5,Lil Nas X
STAY (with Justin Bieber),2,2021,7,9,17050,36,2665343922.0,492,99,798.0,31,0.0,170,C#,Major,59,48,76,4,0,10,5,Justin Bieber
STAY (with Justin Bieber),2,2021,7,9,17050,36,2665343922.0,492,99,798.0,31,0.0,170,C#,Major,59,48,76,4,0,10,5,The Kid Laroi
STAYING ALIVE (feat. Drake & Lil Baby),3,2022,8,5,2107,0,170732845.0,51,1,50.0,0,0.0,130,E,Minor,72,18,46,7,0,28,8,Drake
STAYING ALIVE (feat. Drake & Lil Baby),3,2022,8,5,2107,0,170732845.0,51,1,50.0,0,0.0,130,E,Minor,72,18,46,7,0,28,8,DJ Khaled
STAYING ALIVE (feat. Drake & Lil Baby),3,2022,8,5,2107,0,170732845.0,51,1,50.0,0,0.0,130,E,Minor,72,18,46,7,0,28,8,Lil Baby
SUPERMODEL,1,2022,5,13,2265,0,231657891.0,93,12,173.0,11,3.0,121,G,Major,64,80,88,0,0,12,6,Mï¿½ï¿½ne
Sacrifice,1,2022,1,7,4440,0,326792833.0,81,77,133.0,0,2.0,122,G,Major,70,91,79,3,0,7,10,The Weeknd
Sad Girlz Luv Money Remix (feat. Kali Uchis),3,2021,9,16,3643,0,354065229.0,69,3,70.0,0,3.0,110,C#,Minor,86,31,53,43,0,11,6,Kali Uchis
Sad Girlz Luv Money Remix (feat. Kali Uchis),3,2021,9,16,3643,0,354065229.0,69,3,70.0,0,3.0,110,C#,Minor,86,31,53,43,0,11,6,Amaarae
Sad Girlz Luv Money Remix (feat. Kali Uchis),3,2021,9,16,3643,0,354065229.0,69,3,70.0,0,3.0,110,C#,Minor,86,31,53,43,0,11,6,Moliy
Salimo de Noche,2,2021,10,21,1057,0,261414174.0,17,5,21.0,0,0.0,84,D,Major,67,78,63,29,0,12,5,Trueno
Salimo de Noche,2,2021,10,21,1057,0,261414174.0,17,5,21.0,0,0.0,84,D,Major,67,78,63,29,0,12,5,Tiago pzk
San Lucas,1,2019,11,7,407,1,244891912.0,5,0,5.0,0,0.0,92,G,Major,58,27,36,86,0,9,3,Kevin Kaarl
Santa Tell Me,1,2013,12,13,9408,0,834129063.0,231,106,439.0,0,2.0,133,G,Major,46,53,63,5,0,30,18,Ariana Grande
Satellite,1,2022,5,20,3291,5,311482393.0,43,28,79.0,0,208.0,139,C#,Major,58,30,46,14,0,9,3,Harry Styles
Save Your Tears,1,2020,3,20,12688,13,1591223784.0,197,115,112.0,0,200.0,118,C#,Major,68,61,82,2,0,50,3,The Weeknd
Save Your Tears (with Ariana Grande) (Remix),2,2020,3,20,9161,5,1221813483.0,240,98,468.0,3,10.0,118,C#,Major,65,63,79,3,0,10,3,Ariana Grande
Save Your Tears (with Ariana Grande) (Remix),2,2020,3,20,9161,5,1221813483.0,240,98,468.0,3,10.0,118,C#,Major,65,63,79,3,0,10,3,The Weeknd
Savior,3,2022,5,13,2291,0,86176890.0,9,0,8.0,0,0.0,123,G#,Major,61,66,71,53,0,32,46,Kendrick Lamar
Savior,3,2022,5,13,2291,0,86176890.0,9,0,8.0,0,0.0,123,G#,Major,61,66,71,53,0,32,46,Sam Dew
Savior,3,2022,5,13,2291,0,86176890.0,9,0,8.0,0,0.0,123,G#,Major,61,66,71,53,0,32,46,Baby Keem
Savior - Interlude,1,2022,5,13,1194,0,37091576.0,0,0,3.0,0,0.0,118,F,Minor,66,83,43,84,0,19,19,Kendrick Lamar
Say Yes To Heaven,1,2023,3,17,2000,46,127567540.0,49,105,63.0,1,0.0,100,F#,Minor,49,17,35,71,9,11,3,Lana Del Rey
Say You Won't Let Go,1,2016,9,9,15722,16,2420461338.0,231,37,36.0,0,13.0,99,A#,Major,40,45,56,69,0,9,5,James Arthur
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Arcangel
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,De La Ghetto
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Justin Quiles
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Lenny Tavï¿½ï¿½rez
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Sech
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Dalex
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Dimelo Flow
Se Le Ve,8,2021,8,12,1560,0,223319934.0,72,0,0.0,0,0.0,84,G,Minor,56,61,76,10,0,14,11,Rich Music
Search & Rescue,1,2023,4,7,2066,6,175097833.0,58,70,43.0,0,182.0,142,A#,Minor,82,54,44,6,0,33,7,Drake
See You Again,3,2017,7,21,13387,64,1047101291.0,77,58,247.0,1,311.0,79,F#,Major,56,58,56,37,0,11,10,Tyler
See You Again,3,2017,7,21,13387,64,1047101291.0,77,58,247.0,1,311.0,79,F#,Major,56,58,56,37,0,11,10,The Creator
See You Again,3,2017,7,21,13387,64,1047101291.0,77,58,247.0,1,311.0,79,F#,Major,56,58,56,37,0,11,10,Kali Uchis
Seek & Destroy,1,2022,12,9,1007,0,98709329.0,5,31,1.0,0,0.0,152,C#,Major,65,35,65,44,18,21,7,SZA
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),2,2023,6,2,332,5,70106975.0,18,41,5.0,0,19.0,120,A,Major,78,5,30,21,0,13,5,Metro Boomin
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),2,2023,6,2,332,5,70106975.0,18,41,5.0,0,19.0,120,A,Major,78,5,30,21,0,13,5,Coi Leray
Selfish,1,2016,6,23,2468,0,380319238.0,15,0,0.0,0,0.0,102,C#,Minor,64,4,60,11,0,19,4,PnB Rock
Sem Alianï¿½ï¿½a no ,2,2022,12,23,454,4,93587665.0,6,1,21.0,0,1.0,83,C#,Major,53,40,36,73,0,11,33,MC Xenon
Sem Alianï¿½ï¿½a no ,2,2022,12,23,454,4,93587665.0,6,1,21.0,0,1.0,83,C#,Major,53,40,36,73,0,11,33,Os Gemeos da Putaria
Set Fire to the Rain,1,2011,1,1,14739,43,1163620694.0,88,112,36.0,5,519.0,108,D,Minor,61,47,68,0,0,13,3,Adele
Set Me Free Pt.2,1,2023,3,17,340,13,168448603.0,4,71,16.0,1,9.0,132,C#,Minor,59,56,82,12,0,12,6,Jimin
Seu Brilho Sumiu - Ao Vivo,2,2023,3,1,967,5,138517666.0,7,29,51.0,1,29.0,154,F#,Major,63,75,92,31,0,91,5,Israel & Rodolffo
Seu Brilho Sumiu - Ao Vivo,2,2023,3,1,967,5,138517666.0,7,29,51.0,1,29.0,154,F#,Major,63,75,92,31,0,91,5,Mari Fernandez
Seven (feat. Latto) (Explicit Ver.),2,2023,7,14,553,147,141381703.0,43,263,45.0,10,826.0,125,B,Major,80,89,83,31,0,8,4,Latto
Seven (feat. Latto) (Explicit Ver.),2,2023,7,14,553,147,141381703.0,43,263,45.0,10,826.0,125,B,Major,80,89,83,31,0,8,4,Jung Kook
"Sex, Drugs, Etc.",1,2016,11,4,3006,16,480507035.0,47,60,87.0,12,124.0,144,E,Minor,57,47,84,1,1,52,4,Beach Weather
Seï¿½ï¿½o,2,2019,6,19,15010,2,2484812918.0,453,50,36.0,1,8.0,117,A,Minor,76,77,52,4,0,8,3,Shawn Mendes
Seï¿½ï¿½o,2,2019,6,19,15010,2,2484812918.0,453,50,36.0,1,8.0,117,A,Minor,76,77,52,4,0,8,3,Camila Cabello
Shake It Off,1,2014,1,1,21335,13,1113838873.0,328,70,36.0,9,20.0,160,G,Major,65,95,80,5,0,41,16,Taylor Swift
"Shakira: Bzrp Music Sessions, Vol. 53",2,2023,1,11,5724,44,721975598.0,119,108,254.0,29,22.0,122,D,Minor,78,50,63,27,0,9,5,Shakira
"Shakira: Bzrp Music Sessions, Vol. 53",2,2023,1,11,5724,44,721975598.0,119,108,254.0,29,22.0,122,D,Minor,78,50,63,27,0,9,5,Bizarrap
Shallow,2,2018,9,27,16636,12,2159346687.0,368,155,36.0,6,121.0,96,G,Major,57,30,40,38,0,26,3,Lady Gaga
Shallow,2,2018,9,27,16636,12,2159346687.0,368,155,36.0,6,121.0,96,G,Major,57,30,40,38,0,26,3,Bradley Cooper
Shape of You,1,2017,1,6,32181,10,3562543890.0,33,0,36.0,7,0.0,96,C#,Minor,83,93,65,58,0,9,8,Ed Sheeran
Shirt,1,2022,10,28,3469,0,309653982.0,71,95,31.0,0,2.0,120,D#,Minor,82,55,45,15,3,9,10,SZA
Shivers,1,2021,9,9,10147,30,1302184087.0,234,71,543.0,18,2.0,141,D,Major,79,82,86,28,0,4,9,Ed Sheeran
Shoong! (feat. LISA of BLACKPINK),2,2023,4,25,351,9,76910644.0,16,90,10.0,0,64.0,110,B,Minor,76,26,70,1,0,41,6,TAEYANG
Shoong! (feat. LISA of BLACKPINK),2,2023,4,25,351,9,76910644.0,16,90,10.0,0,64.0,110,B,Minor,76,26,70,1,0,41,6,Lisa
Shorty Party,2,2023,3,4,432,12,162887075.0,8,14,12.0,2,33.0,96,D,Major,93,47,47,33,0,10,36,Cartel De Santa
Shorty Party,2,2023,3,4,432,12,162887075.0,8,14,12.0,2,33.0,96,D,Major,93,47,47,33,0,10,36,La Kelly
Shut Down,1,2022,9,16,1524,17,482175240.0,53,120,62.0,0,2.0,110,C#,Major,82,67,69,0,0,18,4,BLACKPINK
Shut up My Moms Calling,1,2020,2,10,1788,14,405136812.0,1,50,19.0,0,19.0,139,A,Minor,48,37,41,32,0,10,10,Hotel Ugly
Shut up My Moms Calling - (Sped Up),1,2022,9,14,713,7,181831132.0,2,4,6.0,0,0.0,85,F,Minor,65,36,47,31,0,12,10,Hotel Ugly
Si Quieren Frontear,3,2022,3,31,859,0,178512385.0,14,0,11.0,0,0.0,82,A#,Major,79,48,84,13,0,21,23,De La Ghetto
Si Quieren Frontear,3,2022,3,31,859,0,178512385.0,14,0,11.0,0,0.0,82,A#,Major,79,48,84,13,0,21,23,Duki
Si Quieren Frontear,3,2022,3,31,859,0,178512385.0,14,0,11.0,0,0.0,82,A#,Major,79,48,84,13,0,21,23,Quevedo
Si Te La Encuentras Por Ahï¿,1,2022,8,5,1379,4,179061440.0,23,10,18.0,0,0.0,172,G#,Minor,74,46,58,15,0,13,8,Feid
Sial,1,2023,1,23,134,4,166570053.0,4,6,0.0,0,23.0,120,D,Major,56,20,43,89,0,12,4,Mahalini
Siempre Pendientes,2,2022,8,15,685,5,295152154.0,15,79,4.0,2,0.0,136,C#,Major,77,71,75,33,1,13,4,Peso Pluma
Siempre Pendientes,2,2022,8,15,685,5,295152154.0,15,79,4.0,2,0.0,136,C#,Major,77,71,75,33,1,13,4,Luis R Conriquez
Sigue,2,1996,11,24,1370,0,106933107.0,46,8,60.0,0,0.0,88,G,Major,89,59,64,5,0,19,7,Ed Sheeran
Sigue,2,1996,11,24,1370,0,106933107.0,46,8,60.0,0,0.0,88,G,Major,89,59,64,5,0,19,7,J Balvin
Silent Hill,2,2022,5,13,3028,0,123216717.0,22,0,23.0,0,0.0,140,C#,Minor,92,78,57,46,0,14,9,Kendrick Lamar
Silent Hill,2,2022,5,13,3028,0,123216717.0,22,0,23.0,0,0.0,140,C#,Minor,92,78,57,46,0,14,9,Kodak Black
Sin Seï¿½ï,2,2022,7,22,1097,2,209106362.0,18,10,13.0,1,1.0,118,B,Minor,82,75,85,33,1,11,4,Ovy On The Drums
Sin Seï¿½ï,2,2022,7,22,1097,2,209106362.0,18,10,13.0,1,1.0,118,B,Minor,82,75,85,33,1,11,4,Quevedo
Sky,1,2020,12,25,3297,3,506778838.0,25,3,52.0,0,1.0,140,D,Major,79,56,91,26,0,13,21,Playboi Carti
Sleigh Ride,1,1963,11,22,10114,0,404664135.0,114,74,262.0,0,0.0,92,D,Major,53,84,77,40,0,32,3,The Ronettes
SloMo,1,2021,12,24,1211,0,65719930.0,31,0,19.0,0,2.0,105,C#,Minor,73,59,81,13,0,9,6,Chanel
Slut Me Out,1,2022,4,22,816,4,190490915.0,21,4,13.0,0,4.0,121,F#,Minor,94,71,61,12,0,53,42,NLE Choppa
Smells Like Teen Spirit - Remastered 2021,1,1991,9,10,49991,9,1690192927.0,265,121,36.0,4,160.0,117,C#,Major,52,73,91,0,0,11,7,Nirvana
Smokin Out The Window,3,2021,11,5,4963,0,383550148.0,63,40,76.0,0,0.0,82,D,Major,63,85,62,6,0,35,4,Bruno Mars
Smokin Out The Window,3,2021,11,5,4963,0,383550148.0,63,40,76.0,0,0.0,82,D,Major,63,85,62,6,0,35,4,Anderson .Paak
Smokin Out The Window,3,2021,11,5,4963,0,383550148.0,63,40,76.0,0,0.0,82,D,Major,63,85,62,6,0,35,4,Silk Sonic
Smoking on my Ex Pack,1,2022,12,9,811,0,57144458.0,6,11,3.0,0,0.0,81,G#,Major,47,33,68,24,0,22,38,SZA
Snooze,1,2022,12,9,2839,25,399686758.0,58,156,42.0,1,236.0,143,F,Major,56,39,55,14,0,11,13,SZA
Snow On The Beach (feat. Lana Del Rey),2,2022,10,21,2415,0,323437194.0,33,57,30.0,0,11.0,110,A,Major,66,19,32,69,0,12,4,Taylor Swift
Snow On The Beach (feat. Lana Del Rey),2,2022,10,21,2415,0,323437194.0,33,57,30.0,0,11.0,110,A,Major,66,19,32,69,0,12,4,Lana Del Rey
Snow On The Beach (feat. More Lana Del Rey),2,2023,5,26,359,2,60350538.0,1,0,9.0,0,0.0,110,F#,Minor,66,32,40,81,0,11,3,Lana Del Rey
Snow On The Beach (feat. More Lana Del Rey),2,2023,5,26,359,2,60350538.0,1,0,9.0,0,0.0,110,F#,Minor,66,32,40,81,0,11,3,Taylor Swift
Snowman,1,2017,1,1,5140,0,690104769.0,85,110,500.0,0,2.0,105,C#,Major,72,33,51,48,0,9,3,Sia
So Good,1,2022,6,9,1057,0,91781263.0,51,14,19.0,0,0.0,83,D#,Minor,63,29,62,4,0,18,4,Halsey
Sobrio,1,2021,7,8,3506,10,513643924.0,103,76,100.0,1,1.0,178,F,Major,76,63,77,14,0,15,22,Maluma
Softcore,1,2018,3,9,3947,12,599770206.0,33,102,93.0,0,30.0,94,D,Major,57,36,58,5,0,15,3,The Neighbourhood
Somebody That I Used To Know,2,2011,1,1,42798,0,1457139296.0,217,136,36.0,1,2.0,129,C#,Major,86,75,52,54,0,10,4,Gotye
Somebody That I Used To Know,2,2011,1,1,42798,0,1457139296.0,217,136,36.0,1,2.0,129,C#,Major,86,75,52,54,0,10,4,Kimbra
Someone You Loved,1,2018,11,8,17836,53,2887241814.0,440,125,36.0,0,2.0,110,C#,Major,50,45,41,75,0,11,3,Lewis Capaldi
Something In The Way - Remastered 2021,1,1991,9,24,9514,0,368646862.0,45,27,36.0,0,43.0,106,G#,Major,44,8,20,74,42,11,3,Nirvana
Something Just Like This,2,2017,2,22,23375,21,2204080728.0,336,188,36.0,3,30.0,103,B,Minor,61,47,65,3,0,17,4,The Chainsmokers
Something Just Like This,2,2017,2,22,23375,21,2204080728.0,336,188,36.0,3,30.0,103,B,Minor,61,47,65,3,0,17,4,Coldplay
Something in the Orange,1,2022,4,22,3282,12,449701773.0,67,84,46.0,16,117.0,110,G,Major,59,22,38,42,0,12,3,Zach Bryan
Somewhere Only We Know,1,2004,1,1,20015,16,1089402494.0,107,69,36.0,0,558.0,172,A,Major,45,33,59,6,0,8,3,Keane
Soy El Unico,1,2022,3,25,226,0,126443991.0,5,0,4.0,0,1.0,84,E,Minor,71,63,45,45,0,11,3,Yahritza Y Su Esencia
Space Song,1,2015,1,1,17852,4,789753877.0,69,76,335.0,0,2.0,147,C#,Minor,51,62,79,22,13,14,3,Beach House
Sparks,1,2000,7,10,10826,4,624101957.0,24,0,805.0,0,0.0,103,C#,Major,37,17,27,75,5,10,3,Coldplay
Special,1,2022,12,9,906,0,88092256.0,6,21,3.0,0,0.0,76,C#,Major,60,19,20,78,0,11,5,SZA
Spin Bout U,2,2022,11,4,1652,2,198365537.0,26,52,10.0,0,95.0,130,G,Major,77,20,70,1,0,16,5,Drake
Spin Bout U,2,2022,11,4,1652,2,198365537.0,26,52,10.0,0,95.0,130,G,Major,77,20,70,1,0,16,5,21 Savage
Sprinter,2,2023,6,1,2186,91,183706234.0,67,213,88.0,17,946.0,141,C#,Major,92,66,58,19,0,8,24,Dave
Sprinter,2,2023,6,1,2186,91,183706234.0,67,213,88.0,17,946.0,141,C#,Major,92,66,58,19,0,8,24,Central Cee
